0.0.0.0,68,255.255.255.255,67,udp,0.0,342,,0
192.168.50.154,61624,192.168.50.1,53,udp,0.0,78,,0
192.168.50.154,61656,192.168.50.1,53,udp,0.0,74,,0
192.168.50.154,61863,192.168.50.1,53,udp,0.0,77,,0
192.168.50.154,61876,192.168.50.1,53,udp,0.0,74,,0
192.168.50.154,61949,192.168.50.1,53,udp,0.0,95,,0
192.168.50.154,61958,192.168.50.1,53,udp,0.0,77,,0
192.168.50.154,61970,192.168.50.1,53,udp,0.0,77,,0
192.168.50.154,61975,52.123.249.9,443,tcp,135.1486554145813,3984,,0
192.168.50.154,61976,18.238.136.87,443,tcp,0.1156167984008789,862,,0
192.168.50.154,61977,18.238.136.87,443,tcp,100.10507678985596,889,,0
192.168.50.154,61978,18.154.101.114,443,tcp,0.08419942855834961,1129,,0
192.168.50.154,61990,192.168.50.1,53,udp,0.0,88,,0
192.168.50.154,61995,192.168.50.1,53,udp,127.62872529029846,633,,0
192.168.50.154,62009,192.168.50.1,53,udp,0.0,90,,0
192.168.50.154,62020,13.226.251.95,443,tcp,149.89360356330872,328,,0
192.168.50.154,62021,20.109.167.1,443,tcp,0.0387423038482666,108,,0
192.168.50.154,62047,23.15.253.212,443,tcp,500.01909041404724,714,,0
192.168.50.154,62060,192.168.50.1,53,udp,0.0,88,,0
192.168.50.154,62090,20.42.182.108,443,tcp,0.04373359680175781,108,,0
192.168.50.154,62099,3.169.202.90,443,tcp,0.13756275177001953,934,,0
192.168.50.154,62100,3.169.202.90,443,tcp,0.1277940273284912,927,,0
192.168.50.154,62101,13.226.251.74,443,tcp,0.23200583457946777,2579,,0
192.168.50.154,62102,13.226.251.74,443,tcp,0.19459962844848633,2462,,0
192.168.50.154,62103,142.251.35.138,443,tcp,0.15332722663879395,3822,,0
192.168.50.154,62104,52.219.172.42,443,tcp,1.1386265754699707,302595,,0
192.168.50.154,62105,13.226.251.74,443,tcp,0.20545625686645508,2437,,0
192.168.50.154,62106,13.226.251.74,443,tcp,0.434126615524292,2515,,0
192.168.50.154,62107,18.160.143.6,443,tcp,2340.609263420105,41614,,0
192.168.50.154,62108,13.226.251.74,443,tcp,0.2054135799407959,2508,,0
192.168.50.154,62109,13.226.251.74,443,tcp,0.20871663093566895,2505,,0
192.168.50.154,62110,13.226.251.74,443,tcp,0.21601176261901855,2514,,0
192.168.50.154,62111,13.226.251.74,443,tcp,0.19408917427062988,2437,,0
192.168.50.154,62112,13.226.251.74,443,tcp,0.20667576789855957,2498,,0
192.168.50.154,62113,13.226.251.74,443,tcp,0.20932769775390625,2455,,0
192.168.50.154,62114,13.226.251.74,443,tcp,0.19807171821594238,2444,,0
192.168.50.154,62115,13.226.251.74,443,tcp,0.229811429977417,2448,,0
192.168.50.154,62116,142.251.35.138,443,tcp,0.4209587574005127,3820,,0
192.168.50.154,62117,13.226.251.74,443,tcp,0.20311594009399414,2441,,0
192.168.50.154,62118,142.251.35.138,443,tcp,0.376863956451416,3770,,0
192.168.50.154,62119,13.226.251.74,443,tcp,0.19403553009033203,2437,,0
192.168.50.154,62120,142.251.35.138,443,tcp,0.1708388328552246,3159,,0
192.168.50.154,62121,192.168.50.1,53,udp,0.0,95,,0
192.168.50.154,62121,75.101.198.66,7750,tcp,2340.899999856949,2143751,,0
192.168.50.154,62122,142.251.35.138,443,tcp,0.20755505561828613,3275,,0
192.168.50.154,62123,142.251.35.138,443,tcp,0.40525364875793457,3159,,0
192.168.50.154,62124,192.168.50.1,53,udp,0.0,74,,0
192.168.50.154,62189,192.168.50.1,53,udp,0.0,79,,0
192.168.50.154,62207,192.168.50.1,53,udp,0.0,77,,0
192.168.50.154,62293,150.171.109.227,443,tcp,90.1383421421051,5173,,0
192.168.50.154,62344,192.168.50.1,53,udp,0.0,70,,0
192.168.50.154,62404,74.125.132.84,443,udp,0.25519895553588867,7907,,0
192.168.50.154,62506,142.250.72.202,443,udp,0.24062609672546387,5521,,0
192.168.50.154,62510,192.168.50.1,53,udp,0.0,92,,0
192.168.50.154,62548,192.168.50.1,53,udp,134.61417412757874,351,,0
192.168.50.154,62580,192.168.50.1,53,udp,0.0,94,,0
192.168.50.154,62589,192.168.50.1,53,udp,0.0,88,,0
192.168.50.154,62676,140.82.113.6,443,tcp,31.266565799713135,3775,,0
192.168.50.154,62757,192.168.50.1,53,udp,0.0,95,,0
192.168.50.154,62773,192.168.50.1,53,udp,0.0,80,,0
192.168.50.154,62791,192.168.50.1,53,udp,0.0,77,,0
192.168.50.154,62881,192.168.50.1,53,udp,0.0,79,,0
192.168.50.154,62884,192.168.50.1,53,udp,0.0,70,,0
192.168.50.154,62919,192.168.50.1,53,udp,0.0,77,,0
192.168.50.154,63031,192.168.50.1,53,udp,0.0,91,,0
192.168.50.154,63055,192.168.50.1,53,udp,0.0,87,,0
192.168.50.154,63064,192.168.50.1,53,udp,0.0,92,,0
192.168.50.154,63074,192.168.50.1,53,udp,0.0,95,,0
192.168.50.154,63087,192.168.50.1,53,udp,0.0,91,,0
192.168.50.154,63096,18.154.101.114,443,tcp,239.97565698623657,384,,0
192.168.50.154,63108,192.168.50.1,53,udp,0.0,95,,0
192.168.50.154,63113,18.238.176.91,443,tcp,239.9970760345459,384,,0
192.168.50.154,63158,100.23.228.58,443,tcp,10.142519474029541,4053,,0
192.168.50.154,63159,23.222.27.55,443,tcp,0.5631060600280762,2287,,0
192.168.50.154,63270,13.226.251.118,443,tcp,45.175514459609985,4743,,0
192.168.50.154,63271,18.238.136.87,443,tcp,0.09888577461242676,803,,0
192.168.50.154,63272,20.189.173.28,443,tcp,0.8802831172943115,9083,,0
192.168.50.154,63273,52.168.117.169,443,tcp,0.5780293941497803,16466,,0
192.168.50.154,63274,13.226.251.37,443,tcp,0.13518381118774414,1842,,0
192.168.50.154,63338,100.22.103.209,443,tcp,10.119558095932007,4053,,0
192.168.50.154,63384,192.168.50.1,53,udp,0.0,88,,0
192.168.50.154,63404,192.168.50.1,53,udp,0.0,95,,0
192.168.50.154,63448,142.251.35.138,443,udp,0.09143233299255371,7230,,0
192.168.50.154,63467,192.168.50.1,53,udp,0.0,95,,0
192.168.50.154,63568,192.168.50.1,53,udp,0.0,95,,0
192.168.50.154,63582,142.250.72.202,443,udp,880.3665635585785,21755,,0
192.168.50.154,63594,150.171.109.226,443,tcp,90.39953064918518,4957,,0
192.168.50.154,63659,54.174.203.15,443,tcp,60.213894844055176,5520,,0
192.168.50.154,63700,54.160.88.10,443,tcp,60.23520302772522,9276,,0
192.168.50.154,63761,192.168.50.1,53,udp,0.0,78,,0
192.168.50.154,63817,140.82.114.6,443,tcp,30.332578420639038,3217,,0
192.168.50.154,63818,18.238.136.26,443,tcp,100.09883904457092,911,,0
192.168.50.154,63819,13.226.251.89,443,tcp,0.23798179626464844,3058,,0
192.168.50.154,63820,13.226.251.89,443,tcp,0.23506426811218262,3103,,0
192.168.50.154,63821,20.42.182.108,443,tcp,165.1865575313568,4379,,0
192.168.50.154,63893,142.250.72.206,443,udp,0.06802225112915039,6084,,0
192.168.50.154,63941,239.255.255.250,1900,udp,3.033627986907959,848,,0
192.168.50.154,63942,239.255.255.250,1900,udp,3.0344035625457764,848,,0
192.168.50.154,63985,142.250.72.202,443,udp,0.10067892074584961,4988,,0
192.168.50.154,63991,173.194.206.84,443,udp,0.2091197967529297,7678,,0
192.168.50.154,64039,13.107.5.93,443,tcp,90.24941802024841,5725,,0
192.168.50.154,64055,192.168.50.1,53,udp,0.0,78,,0
192.168.50.154,64107,54.210.30.73,443,tcp,60.19071173667908,5257,,0
192.168.50.154,64108,72.153.5.134,443,tcp,0.4428861141204834,2027,,0
192.168.50.154,64109,72.153.5.141,443,tcp,103.34758758544922,2070,,0
192.168.50.154,64110,3.169.202.98,443,tcp,0.14631986618041992,934,,0
192.168.50.154,64111,3.169.202.98,443,tcp,0.13950538635253906,927,,0
192.168.50.154,64112,72.153.5.141,443,tcp,0.4476916790008545,2049,,0
192.168.50.154,64113,23.222.27.67,443,tcp,0.09779214859008789,1543,,0
192.168.50.154,64114,142.250.72.206,80,tcp,100.1175320148468,1656,,0
192.168.50.154,64115,3.169.202.71,443,tcp,101.07865309715271,1728,,0
192.168.50.154,64116,54.92.131.24,443,tcp,100.37530875205994,3311,,0
192.168.50.154,64117,142.250.72.195,443,tcp,11.733519315719604,3476,,0
192.168.50.154,64134,142.250.188.46,443,udp,0.13676857948303223,7603,,0
192.168.50.154,64146,192.168.50.1,53,udp,0.0,91,,0
192.168.50.154,64179,192.168.50.1,53,udp,2.4824793338775635,300,,0
192.168.50.154,64217,192.168.50.1,53,udp,0.0,79,,0
192.168.50.154,64230,150.171.109.227,443,tcp,90.13907980918884,4348,,0
192.168.50.154,64231,13.107.5.93,443,tcp,4.583240032196045,3382,,0
192.168.50.154,64232,20.189.173.26,443,tcp,91.27794671058655,3329,,0
192.168.50.154,64233,142.250.72.202,443,tcp,0.1557168960571289,3207,,0
192.168.50.154,64234,13.226.251.89,443,tcp,0.1968083381652832,2462,,0
192.168.50.154,64235,3.5.157.118,443,tcp,1.3125109672546387,302325,,0
192.168.50.154,64283,192.168.50.1,53,udp,0.0,80,,0
192.168.50.154,64321,192.168.50.1,53,udp,0.0,74,,0
192.168.50.154,64388,216.239.36.223,443,udp,0.07895469665527344,4606,,0
192.168.50.154,64389,239.255.255.250,1900,udp,3.0301835536956787,848,,0
192.168.50.154,64390,239.255.255.250,1900,udp,3.0286295413970947,848,,0
192.168.50.154,64477,192.168.50.1,53,udp,117.3459255695343,691,,0
192.168.50.154,64522,142.251.46.142,443,udp,0.10948944091796875,6083,,0
192.168.50.154,64561,192.168.50.1,53,udp,0.0,90,,0
192.168.50.154,64576,192.168.50.1,53,udp,0.0,80,,0
192.168.50.154,64584,54.174.203.15,443,tcp,60.216148853302,5227,,0
192.168.50.154,64602,142.250.188.46,443,udp,0.08406281471252441,6078,,0
192.168.50.154,64621,192.168.50.1,53,udp,0.0,80,,0
192.168.50.154,64661,192.168.50.1,53,udp,0.0,92,,0
192.168.50.154,64673,192.168.50.1,53,udp,0.0,78,,0
192.168.50.154,64721,192.168.50.1,53,udp,0.0,77,,0
192.168.50.154,64785,192.168.50.1,53,udp,0.0,95,,0
192.168.50.154,64816,142.251.35.132,443,udp,0.05530834197998047,4264,,0
192.168.50.154,64838,192.168.50.1,53,udp,0.0,88,,0
192.168.50.154,64954,192.168.50.1,53,udp,0.0,95,,0
192.168.50.154,65016,192.168.50.1,53,udp,0.0,76,,0
192.168.50.154,65307,142.251.35.138,443,udp,0.09695172309875488,3698,,0
192.168.50.154,65391,142.251.35.138,443,udp,0.10550761222839355,4928,,0
192.168.50.154,65428,192.168.50.1,53,udp,0.0,91,,0
192.168.50.154,65465,192.168.50.1,53,udp,0.0,79,,0
192.168.50.154,65472,192.168.50.1,53,udp,0.0,91,,0
192.168.50.154,65473,216.239.32.223,443,udp,0.08500337600708008,5896,,0
192.168.50.154,65478,192.168.50.1,53,udp,720.52330327034,172,,0
199.232.65.91,443,192.168.50.154,57964,tcp,1.247344732284546,9719,,0
199.232.66.172,80,192.168.50.154,55700,tcp,60.12569522857666,742,,0
199.232.67.52,443,192.168.50.154,50061,tcp,610.3840968608856,3730,,0
199.232.67.52,443,192.168.50.154,59820,tcp,565.3039662837982,1149,,0
199.232.67.52,443,192.168.50.154,59822,tcp,520.2764105796814,1083,,0
199.232.67.52,443,192.168.50.154,59823,tcp,520.2777478694916,1083,,0
199.46.35.124,443,192.168.50.154,57819,tcp,170.06502175331116,1404,,0
20.109.167.1,443,192.168.50.154,62021,tcp,0.0,54,,0
20.153.146.68,30465,192.168.50.154,60804,udp,445.5125756263733,1221001,,0
20.189.173.17,443,192.168.50.154,59884,tcp,0.3067336082458496,5350,,0
20.189.173.26,443,192.168.50.154,61574,tcp,110.00754952430725,7465,,0
20.189.173.26,443,192.168.50.154,61584,tcp,14.836880922317505,8852,,0
20.189.173.26,443,192.168.50.154,64232,tcp,91.23353862762451,7465,,0
20.189.173.28,443,192.168.50.154,63272,tcp,0.8393063545227051,5634,,0
20.190.190.131,443,192.168.50.154,52765,tcp,0.183638334274292,5013,,0
20.190.190.131,443,192.168.50.154,52766,tcp,0.17483997344970703,7044,,0
20.190.190.131,443,192.168.50.154,52767,tcp,0.33927321434020996,11729,,0
20.190.190.131,443,192.168.50.154,61578,tcp,0.23031377792358398,6814,,0
20.190.190.194,443,192.168.50.154,49873,tcp,0.4826180934906006,10432,,0
20.190.190.194,443,192.168.50.154,49874,tcp,0.32717180252075195,6959,,0
20.190.190.195,443,192.168.50.154,60318,tcp,0.2748067378997803,10781,,0
20.190.190.195,443,192.168.50.154,60319,tcp,0.23609280586242676,7152,,0
20.190.190.195,443,192.168.50.154,60320,tcp,0.22264528274536133,6891,,0
20.201.192.67,443,192.168.50.154,57820,tcp,149.93873262405396,1065,,0
20.252.51.151,443,192.168.50.154,57814,tcp,0.0003228187561035156,132,,0
20.33.73.116,30828,192.168.50.154,60804,udp,637.604353427887,15022,,0
20.42.182.108,443,192.168.50.154,50688,tcp,85.12499165534973,1466,,0
20.42.182.108,443,192.168.50.154,52770,tcp,115.17042016983032,9195,,0
20.42.182.108,443,192.168.50.154,53279,tcp,0.2821054458618164,10659,,0
20.42.182.108,443,192.168.50.154,53280,tcp,71.77003526687622,13673,,0
20.42.182.108,443,192.168.50.154,55176,tcp,65.15047311782837,9303,,0
20.42.182.108,443,192.168.50.154,55289,tcp,129.58239722251892,10179,,0
20.42.182.108,443,192.168.50.154,58337,tcp,87.49502611160278,12810,,0
20.42.182.108,443,192.168.50.154,58536,tcp,99.86197447776794,11109,,0
20.42.182.108,443,192.168.50.154,60821,tcp,87.65537786483765,10191,,0
20.42.182.108,443,192.168.50.154,62090,tcp,0.00023937225341796875,139,,0
20.42.182.108,443,192.168.50.154,63821,tcp,165.14479637145996,9195,,0
20.42.65.93,443,192.168.50.154,52574,tcp,78.59433579444885,186,,0
20.49.150.241,443,192.168.50.154,60817,tcp,0.745049238204956,4832,,0
20.49.150.241,443,192.168.50.154,60818,tcp,0.7493281364440918,4888,,0
20.50.201.201,443,192.168.50.154,52768,tcp,0.35614752769470215,7466,,0
20.50.201.206,443,192.168.50.154,61581,tcp,0.7414412498474121,5488,,0
20.59.87.225,443,192.168.50.154,49704,tcp,2249.6264703273773,1044,,0
20.72.205.209,443,192.168.50.154,52877,tcp,0.2755899429321289,5023,,0
200.76.144.138,0,192.168.50.154,0,udp,5.0112364292144775,858,,0
204.79.197.200,0,192.168.50.154,0,udp,0.0,106,,0
209.35.91.110,16956,192.168.50.154,60804,udp,15.958398580551147,26268,,0
216.239.32.223,443,192.168.50.154,58485,udp,0.09581661224365234,6281,,0
216.239.32.223,443,192.168.50.154,58775,udp,0.09794998168945312,4885,,0
216.239.32.223,443,192.168.50.154,58922,udp,0.0968179702758789,6154,,0
216.239.32.223,443,192.168.50.154,65473,udp,0.09581589698791504,6060,,0
216.239.34.223,443,192.168.50.154,54243,udp,0.10210323333740234,4737,,0
216.239.34.223,443,192.168.50.154,54597,udp,0.09559297561645508,4667,,0
216.239.34.223,443,192.168.50.154,58527,udp,0.10102057456970215,6245,,0
216.239.34.223,443,192.168.50.154,59167,udp,0.09596562385559082,6116,,0
216.239.36.223,443,192.168.50.154,57645,udp,0.0918576717376709,6091,,0
216.239.36.223,443,192.168.50.154,59030,udp,0.10073471069335938,6164,,0
216.239.36.223,443,192.168.50.154,59993,udp,0.08932232856750488,6211,,0
216.239.36.223,443,192.168.50.154,61296,udp,0.10910725593566895,6112,,0
216.239.36.223,443,192.168.50.154,64388,udp,0.09220480918884277,4855,,0
216.239.38.223,443,192.168.50.154,56140,udp,0.09190201759338379,4885,,0
216.239.38.223,443,192.168.50.154,60299,udp,0.09496521949768066,4837,,0
23.15.253.120,80,192.168.50.154,55697,tcp,60.38238835334778,491,,0
23.15.253.120,80,192.168.50.154,55698,tcp,60.2811803817749,491,,0
23.15.253.212,443,192.168.50.154,59819,tcp,500.08160519599915,900,,0
23.15.253.212,443,192.168.50.154,62047,tcp,500.02019143104553,900,,0
23.15.253.251,443,192.168.50.154,52769,tcp,0.12485313415527344,23569,,0
23.215.223.150,80,192.168.50.154,56949,tcp,109.98430037498474,562,,0
23.222.27.19,443,192.168.50.154,58855,tcp,301.6121995449066,1926,,0
23.222.27.55,443,192.168.50.154,50669,tcp,0.07955121994018555,7036,,0
23.222.27.55,443,192.168.50.154,53050,tcp,0.06826257705688477,7143,,0
23.222.27.55,443,192.168.50.154,59467,tcp,0.08468914031982422,6969,,0
23.222.27.55,443,192.168.50.154,59887,tcp,0.08910274505615234,6982,,0
23.222.27.55,443,192.168.50.154,63159,tcp,0.5476477146148682,6915,,0
23.222.27.67,443,192.168.50.154,60973,tcp,0.08498835563659668,7145,,0
23.222.27.67,443,192.168.50.154,61580,tcp,0.08064484596252441,7145,,0
23.222.27.67,443,192.168.50.154,64113,tcp,0.08199667930603027,6969,,0
23.38.100.175,443,192.168.50.154,50601,tcp,300.16508316993713,1927,,0
23.38.100.175,443,192.168.50.154,54179,tcp,343.95779943466187,1993,,0
23.38.100.175,443,192.168.50.154,60596,tcp,513.4423673152924,2377,,0
23.38.100.175,443,192.168.50.154,60679,tcp,556.0856671333313,34865,,0
23.45.123.16,80,192.168.50.154,55699,tcp,60.18961572647095,491,,0
3.169.202.104,443,192.168.50.154,53340,tcp,0.07178854942321777,2498,,0
3.169.202.58,443,192.168.50.154,59279,tcp,240.08053708076477,3152,,0
3.169.202.71,443,192.168.50.154,52859,tcp,100.0724024772644,1096,,0
3.169.202.71,443,192.168.50.154,57967,tcp,101.52376556396484,1655,,0
3.169.202.71,443,192.168.50.154,64115,tcp,101.06179809570312,1655,,0
3.169.202.74,443,192.168.50.154,60809,tcp,220.17078351974487,7581,,0
3.169.202.75,443,192.168.50.154,54067,tcp,149.92221236228943,465,,0
3.169.202.80,443,192.168.50.154,57817,tcp,0.0,54,,0
3.169.202.90,443,192.168.50.154,62099,tcp,0.10182738304138184,4139,,0
3.169.202.90,443,192.168.50.154,62100,tcp,0.06416583061218262,4258,,0
3.169.202.98,443,192.168.50.154,64110,tcp,0.10797953605651855,4140,,0
3.169.202.98,443,192.168.50.154,64111,tcp,0.07011628150939941,4257,,0
3.210.243.234,443,192.168.50.154,51848,tcp,60.17958307266235,7993,,0
3.210.243.234,443,192.168.50.154,56783,tcp,60.22489547729492,8047,,0
3.211.14.252,443,192.168.50.154,53830,tcp,29.663992404937744,7781,,0
3.5.155.104,443,192.168.50.154,58549,tcp,1.1351454257965088,14221,,0
3.5.157.118,443,192.168.50.154,64235,tcp,1.3126075267791748,13597,,0
3.5.157.39,443,192.168.50.154,60819,tcp,1.1089162826538086,12097,,0
34.120.208.123,443,192.168.50.154,57961,tcp,1.3702282905578613,7211,,0
34.160.144.191,443,192.168.50.154,57965,tcp,1.0873241424560547,10371,,0
34.200.162.68,443,192.168.50.154,51749,tcp,60.197810649871826,5999,,0
34.200.163.181,443,192.168.50.154,57957,tcp,60.19985866546631,6065,,0
34.206.19.51,443,192.168.50.154,57966,tcp,65.95812225341797,6064,,0
34.217.157.148,443,192.168.50.154,50663,tcp,10.681512355804443,5795,,0
35.168.247.193,443,192.168.50.154,52253,tcp,29.463374614715576,9752,,0
44.210.159.29,443,192.168.50.154,57612,tcp,60.25585103034973,8047,,0
44.221.155.170,443,192.168.50.154,61573,tcp,60.22221922874451,6053,,0
44.250.91.74,443,192.168.50.154,60972,tcp,10.127454280853271,4834,,0
48.192.143.121,443,192.168.50.154,61579,tcp,1.1199476718902588,6625,,0
51.132.193.104,443,192.168.50.154,56948,tcp,75.00827932357788,5599,,0
52.123.128.14,443,192.168.50.154,52858,tcp,65.13479542732239,10242,,0
52.123.128.14,443,192.168.50.154,53282,tcp,67.73921871185303,1551,,0
52.123.249.58,443,192.168.50.154,61576,tcp,75.0281810760498,5549,,0
52.123.249.9,443,192.168.50.154,54225,udp,0.484088659286499,13994,,0
52.123.249.9,443,192.168.50.154,61975,tcp,135.14093732833862,5286,,0
52.168.117.169,443,192.168.50.154,63273,tcp,0.5066471099853516,5957,,0
52.207.8.92,443,192.168.50.154,61606,tcp,60.19357490539551,8101,,0
52.219.172.42,443,192.168.50.154,62104,tcp,1.136552095413208,15491,,0
52.4.117.45,443,192.168.50.154,56703,tcp,0.0010366439819335938,252,,0
54.160.88.10,443,192.168.50.154,57222,tcp,60.22960901260376,8059,,0
54.160.88.10,443,192.168.50.154,63700,tcp,60.231637954711914,8069,,0
54.174.168.43,443,192.168.50.154,55693,tcp,60.17980337142944,5877,,0
54.174.203.15,443,192.168.50.154,63659,tcp,60.20098066329956,6065,,0
54.174.203.15,443,192.168.50.154,64584,tcp,60.21807670593262,6183,,0
54.204.105.229,443,192.168.50.154,52874,tcp,29.356123685836792,6079,,0
54.204.105.229,443,192.168.50.154,53706,tcp,60.17698001861572,5823,,0
54.208.106.41,443,192.168.50.154,59465,tcp,60.16728758811951,5877,,0
54.210.30.73,443,192.168.50.154,64107,tcp,60.196608781814575,6053,,0
54.211.42.217,443,192.168.50.154,50686,tcp,60.17794728279114,5931,,0
54.92.131.24,443,192.168.50.154,57816,tcp,0.0,54,,0
54.92.131.24,443,192.168.50.154,64116,tcp,65.57485580444336,6010,,0
67.202.28.94,443,192.168.50.154,49872,tcp,60.17346143722534,5931,,0
72.153.5.129,443,192.168.50.154,60810,tcp,0.4993627071380615,5160,,0
72.153.5.133,443,192.168.50.154,51273,tcp,109.96238541603088,3678,,0
72.153.5.133,443,192.168.50.154,61577,tcp,0.3643221855163574,3604,,0
72.153.5.134,443,192.168.50.154,51272,tcp,0.37889599800109863,3646,,0
72.153.5.134,443,192.168.50.154,51276,tcp,110.00466299057007,3665,,0
72.153.5.134,443,192.168.50.154,64108,tcp,0.37192869186401367,3551,,0
72.153.5.138,443,192.168.50.154,51274,tcp,110.00371384620667,3612,,0
72.153.5.138,443,192.168.50.154,61582,tcp,0.37715601921081543,3647,,0
72.153.5.141,443,192.168.50.154,64109,tcp,103.28257489204407,3612,,0
72.153.5.141,443,192.168.50.154,64112,tcp,0.37901830673217773,3647,,0
72.153.5.61,443,192.168.50.154,60316,tcp,127.36795926094055,3679,,0
72.153.5.61,443,192.168.50.154,60811,tcp,118.28732419013977,3612,,0
72.153.5.61,443,192.168.50.154,61583,tcp,82.00431561470032,3612,,0
72.153.5.63,443,192.168.50.154,51275,tcp,1.5458219051361084,4254,,0
74.125.132.84,443,192.168.50.154,62404,udp,0.23402070999145508,8155,,0
75.101.198.66,7750,192.168.50.154,62121,tcp,2340.785154104233,3479756,,0
96.110.33.134,0,192.168.50.154,0,udp,0.0,110,,0
96.110.43.249,0,192.168.50.154,0,udp,0.0,110,,0
96.216.147.13,0,192.168.50.154,0,udp,0.0,110,,0
96.217.60.249,0,192.168.50.154,0,udp,0.0,134,,0
98.85.105.132,443,192.168.50.154,58231,tcp,29.832459211349487,8182,,0
